Country,Segment,Date,Snapshot Date,Metric,Value
Italy,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Italy,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.168073112
Italy,Retail,2018-09,30/09/2018,PD,0.039824317
Italy,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.016897704
Italy,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.051288984
Italy,Retail - Other Retail,2018-09,30/09/2018,PD,0.061488234
Latvia,Corporates,2018-09,30/09/2018,PD,0.014582837
Latvia,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Latvia,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.022263671
Latvia,Retail,2018-09,30/09/2018,PD,0.030537991
Latvia,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.025199403
Latvia,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.060119507
Latvia,Retail - Other Retail,2018-09,30/09/2018,PD,0.043843065
Lithuania,Corporates,2018-09,30/09/2018,PD,0.010997627
Lithuania,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Lithuania,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.01430395
Lithuania,Retail,2018-09,30/09/2018,PD,0.017930799
Lithuania,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.016150204
Lithuania,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.020257705
Lithuania,Retail - Other Retail,2018-09,30/09/2018,PD,0.027237509
Luxembourg,Corporates,2018-09,30/09/2018,PD,0.010090521
Luxembourg,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Luxembourg,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.015426744
Luxembourg,Retail,2018-09,30/09/2018,PD,0.009389609
Luxembourg,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.008938968
Luxembourg,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.007050136
Luxembourg,Retail - Other Retail,2018-09,30/09/2018,PD,0.014686189
Malta,Corporates,2018-09,30/09/2018,PD,0.044181245
Malta,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Malta,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.029425198
Malta,Retail,2018-09,30/09/2018,PD,0.009085564
Malta,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.010014089
Malta,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.015757526
Malta,Retail - Other Retail,2018-09,30/09/2018,PD,0.009212404
Netherlands,Corporates,2018-09,30/09/2018,PD,0.018928884
Netherlands,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Netherlands,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.024892578
Netherlands,Retail,2018-09,30/09/2018,PD,0.006673878
Netherlands,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.005709615
Netherlands,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.034227697
Netherlands,Retail - Other Retail,2018-09,30/09/2018,PD,0.023818958
Norway,Corporates,2018-09,30/09/2018,PD,0.014224469
Norway,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Norway,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.014270237
Norway,Retail,2018-09,30/09/2018,PD,0.009433199
Norway,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.00801702
Norway,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.016221117
Norway,Retail - Other Retail,2018-09,30/09/2018,PD,0.02096126
Poland,Corporates,2018-09,30/09/2018,PD,0.017162908
Poland,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Poland,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.025592262
Poland,Retail,2018-09,30/09/2018,PD,0.017530173
Poland,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.009736674
Poland,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.024317991
Poland,Retail - Other Retail,2018-09,30/09/2018,PD,0.040376793
Portugal,Corporates,2018-09,30/09/2018,PD,0.057335197
Portugal,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Portugal,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.082418596
Portugal,Retail,2018-09,30/09/2018,PD,0.018707602
Portugal,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.015011424
Portugal,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.049825694
Portugal,Retail - Other Retail,2018-09,30/09/2018,PD,0.034755148
Romania,Corporates,2018-09,30/09/2018,PD,0.030734024
Romania,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Romania,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.038593917
Romania,Retail,2018-09,30/09/2018,PD,0.031223703
Romania,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.020782209
Romania,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.605033532
Romania,Retail - Other Retail,2018-09,30/09/2018,PD,0.047046901
Slovakia,Corporates,2018-09,30/09/2018,PD,0.019749606
Slovakia,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Slovakia,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.032595793
Slovakia,Retail,2018-09,30/09/2018,PD,0.049662026
Slovakia,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.010963828
Slovakia,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.482138463
Slovakia,Retail - Other Retail,2018-09,30/09/2018,PD,0.034815914
Slovenia,Corporates,2018-09,30/09/2018,PD,0.054640066
Slovenia,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Slovenia,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.047328292
Slovenia,Retail,2018-09,30/09/2018,PD,0.034427922
Slovenia,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.037896502
Slovenia,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.027503824
Slovenia,Retail - Other Retail,2018-09,30/09/2018,PD,0.032080595
Spain,Corporates,2018-09,30/09/2018,PD,0.029215116
Spain,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Spain,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.040704635
Spain,Retail,2018-09,30/09/2018,PD,0.017922652
Spain,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.01492851
Spain,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.022084099
Spain,Retail - Other Retail,2018-09,30/09/2018,PD,0.026482691
Sweden,Corporates,2018-09,30/09/2018,PD,0.006235218
Sweden,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Sweden,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.007361442
Sweden,Retail,2018-09,30/09/2018,PD,0.003587993
Sweden,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.002800266
Sweden,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.013547742
Sweden,Retail - Other Retail,2018-09,30/09/2018,PD,0.012971918
United Kingdom,Corporates,2018-09,30/09/2018,PD,0.012149556
United Kingdom,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
United Kingdom,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.027140848
United Kingdom,Retail,2018-09,30/09/2018,PD,0.01511117
United Kingdom,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.013269159
United Kingdom,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.021695189
United Kingdom,Retail - Other Retail,2018-09,30/09/2018,PD,0.028038889
Australia,Corporates,2018-09,30/09/2018,PD,0.008448882
Australia,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Australia,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.009358648
Australia,Retail,2018-09,30/09/2018,PD,0.004711322
Australia,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.004370941
Australia,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.010532635
Australia,Retail - Other Retail,2018-09,30/09/2018,PD,0.016995215
Canada,Corporates,2018-09,30/09/2018,PD,0.010521518
Canada,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Canada,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.01368349
Canada,Retail,2018-09,30/09/2018,PD,0.007004203
Canada,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.005274844
Canada,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.019569885
Canada,Retail - Other Retail,2018-09,30/09/2018,PD,0.019516669
China,Corporates,2018-09,30/09/2018,PD,0.008646863
China,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
China,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.01249671
China,Retail,2018-09,30/09/2018,PD,0.007684724
China,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.007020036
China,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.007637287
China,Retail - Other Retail,2018-09,30/09/2018,PD,0.009197992
Hong Kong,Corporates,2018-09,30/09/2018,PD,0.009450401
Hong Kong,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Hong Kong,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.028222059
Hong Kong,Retail,2018-09,30/09/2018,PD,0.006033783
Hong Kong,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.003719031
Hong Kong,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.009236677
Hong Kong,Retail - Other Retail,2018-09,30/09/2018,PD,0.012176758
India,Corporates,2018-09,30/09/2018,PD,0.030007398
India,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
India,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.083455105
India,Retail,2018-09,30/09/2018,PD,0.041466182
India,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.006071077
India,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.119539513
India,Retail - Other Retail,2018-09,30/09/2018,PD,0.03133067
"Korea, Republic Of",Corporates,2018-09,30/09/2018,PD,0.00600351
"Korea, Republic Of",Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
"Korea, Republic Of",Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.02016127
"Korea, Republic Of",Retail,2018-09,30/09/2018,PD,0.006715716
"Korea, Republic Of",Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.002608281
"Korea, Republic Of",Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.007691773
"Korea, Republic Of",Retail - Other Retail,2018-09,30/09/2018,PD,0.014926003
Russian Federation,Corporates,2018-09,30/09/2018,PD,0.008423928
Russian Federation,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Russian Federation,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.027589392
Russian Federation,Retail,2018-09,30/09/2018,PD,0.019837671
Russian Federation,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.017928007
Russian Federation,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.096283767
Russian Federation,Retail - Other Retail,2018-09,30/09/2018,PD,0.013034834
Singapore,Corporates,2018-09,30/09/2018,PD,0.014720761
Singapore,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Singapore,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.064309279
Singapore,Retail,2018-09,30/09/2018,PD,0.007664457
Singapore,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.002948941
Singapore,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.037020197
Singapore,Retail - Other Retail,2018-09,30/09/2018,PD,0.025001225
Switzerland,Corporates,2018-09,30/09/2018,PD,0.009028054
Switzerland,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
Switzerland,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.013224496
Switzerland,Retail,2018-09,30/09/2018,PD,0.009247729
Switzerland,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.006869785
Switzerland,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.016595823
Switzerland,Retail - Other Retail,2018-09,30/09/2018,PD,0.015207657
United States,Corporates,2018-09,30/09/2018,PD,0.009468697
United States,Corporates - Of Which: Specialised Lending,2018-09,30/09/2018,PD,
United States,Corporates - Of Which: SME,2018-09,30/09/2018,PD,0.027611646
United States,Retail,2018-09,30/09/2018,PD,0.017487945
United States,Retail - Secured on real estate property,2018-09,30/09/2018,PD,0.009283677
United States,Retail - Qualifying Revolving,2018-09,30/09/2018,PD,0.016444884
United States,Retail - Other Retail,2018-09,30/09/2018,PD,0.025630759
Austria,Corporates,2018-06,30/06/2018,PD,0.016423347
Austria,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
Austria,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.026522129
Austria,Retail,2018-06,30/06/2018,PD,0.016567876
Austria,Retail - Secured on real estate property,2018-06,30/06/2018,PD,0.014967001
Austria,Retail - Qualifying Revolving,2018-06,30/06/2018,PD,0.020270189
Austria,Retail - Other Retail,2018-06,30/06/2018,PD,0.021458568
Belgium,Corporates,2018-06,30/06/2018,PD,0.018369403
Belgium,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
Belgium,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.025628696
Belgium,Retail,2018-06,30/06/2018,PD,0.012583823
Belgium,Retail - Secured on real estate property,2018-06,30/06/2018,PD,0.011545615
Belgium,Retail - Qualifying Revolving,2018-06,30/06/2018,PD,0.010715129
Belgium,Retail - Other Retail,2018-06,30/06/2018,PD,0.017985383
Bulgaria,Corporates,2018-06,30/06/2018,PD,0.041194219
Bulgaria,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
Bulgaria,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.038803545
Bulgaria,Retail,2018-06,30/06/2018,PD,0.027102575
Bulgaria,Retail - Secured on real estate property,2018-06,30/06/2018,PD,0.02318632
Bulgaria,Retail - Qualifying Revolving,2018-06,30/06/2018,PD,0.027051191
Bulgaria,Retail - Other Retail,2018-06,30/06/2018,PD,0.036321872
Croatia,Corporates,2018-06,30/06/2018,PD,0.043311962
Croatia,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
Croatia,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.048879078
Croatia,Retail,2018-06,30/06/2018,PD,0.020058971
Croatia,Retail - Secured on real estate property,2018-06,30/06/2018,PD,0.015404579
Croatia,Retail - Qualifying Revolving,2018-06,30/06/2018,PD,0.013868415
Croatia,Retail - Other Retail,2018-06,30/06/2018,PD,0.022230863
Cyprus,Corporates,2018-06,30/06/2018,PD,0.040876139
Cyprus,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
Cyprus,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.023423474
Cyprus,Retail,2018-06,30/06/2018,PD,0.011084145
Cyprus,Retail - Secured on real estate property,2018-06,30/06/2018,PD,0.007801246
Cyprus,Retail - Qualifying Revolving,2018-06,30/06/2018,PD,0.006016278
Cyprus,Retail - Other Retail,2018-06,30/06/2018,PD,0.012722426
Czech,Corporates,2018-06,30/06/2018,PD,0.017300965
Czech,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
Czech,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.023132434
Czech,Retail,2018-06,30/06/2018,PD,0.019204192
Czech,Retail - Secured on real estate property,2018-06,30/06/2018,PD,0.012764307
Czech,Retail - Qualifying Revolving,2018-06,30/06/2018,PD,0.051665573
Czech,Retail - Other Retail,2018-06,30/06/2018,PD,0.034505706
Denmark,Corporates,2018-06,30/06/2018,PD,0.014873438
Denmark,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
Denmark,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.018558257
Denmark,Retail,2018-06,30/06/2018,PD,0.011956234
Denmark,Retail - Secured on real estate property,2018-06,30/06/2018,PD,0.011673925
Denmark,Retail - Qualifying Revolving,2018-06,30/06/2018,PD,0.011295722
Denmark,Retail - Other Retail,2018-06,30/06/2018,PD,0.0196433
Estonia,Corporates,2018-06,30/06/2018,PD,0.00994474
Estonia,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
Estonia,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.013167182
Estonia,Retail,2018-06,30/06/2018,PD,0.016080763
Estonia,Retail - Secured on real estate property,2018-06,30/06/2018,PD,0.012514728
Estonia,Retail - Qualifying Revolving,2018-06,30/06/2018,PD,0.034084622
Estonia,Retail - Other Retail,2018-06,30/06/2018,PD,0.029936126
Finland,Corporates,2018-06,30/06/2018,PD,0.010518389
Finland,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
Finland,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.014831715
Finland,Retail,2018-06,30/06/2018,PD,0.011470315
Finland,Retail - Secured on real estate property,2018-06,30/06/2018,PD,0.028234283
Finland,Retail - Qualifying Revolving,2018-06,30/06/2018,PD,0.01325029
Finland,Retail - Other Retail,2018-06,30/06/2018,PD,0.046432566
France,Corporates,2018-06,30/06/2018,PD,0.013635734
France,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
France,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.021573781
France,Retail,2018-06,30/06/2018,PD,0.016847087
France,Retail - Secured on real estate property,2018-06,30/06/2018,PD,0.012379426
France,Retail - Qualifying Revolving,2018-06,30/06/2018,PD,0.036610806
France,Retail - Other Retail,2018-06,30/06/2018,PD,0.023110841
Germany,Corporates,2018-06,30/06/2018,PD,0.012476313
Germany,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
Germany,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.012017153
Germany,Retail,2018-06,30/06/2018,PD,0.011591444
Germany,Retail - Secured on real estate property,2018-06,30/06/2018,PD,0.009603347
Germany,Retail - Qualifying Revolving,2018-06,30/06/2018,PD,0.00743661
Germany,Retail - Other Retail,2018-06,30/06/2018,PD,0.019239931
Greece,Corporates,2018-06,30/06/2018,PD,0.126501622
Greece,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
Greece,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.156963196
Greece,Retail,2018-06,30/06/2018,PD,0.150808328
Greece,Retail - Secured on real estate property,2018-06,30/06/2018,PD,0.13099208
Greece,Retail - Qualifying Revolving,2018-06,30/06/2018,PD,0.099829225
Greece,Retail - Other Retail,2018-06,30/06/2018,PD,0.288303655
Hungary,Corporates,2018-06,30/06/2018,PD,0.01996893
Hungary,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
Hungary,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.0359972
Hungary,Retail,2018-06,30/06/2018,PD,0.032786457
Hungary,Retail - Secured on real estate property,2018-06,30/06/2018,PD,0.028174012
Hungary,Retail - Qualifying Revolving,2018-06,30/06/2018,PD,0.040858872
Hungary,Retail - Other Retail,2018-06,30/06/2018,PD,0.039384185
Ireland,Corporates,2018-06,30/06/2018,PD,0.018778999
Ireland,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
Ireland,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.03234275
Ireland,Retail,2018-06,30/06/2018,PD,0.030580582
Ireland,Retail - Secured on real estate property,2018-06,30/06/2018,PD,0.028906059
Ireland,Retail - Qualifying Revolving,2018-06,30/06/2018,PD,0.030270148
Ireland,Retail - Other Retail,2018-06,30/06/2018,PD,0.040685426
Italy,Corporates,2018-06,30/06/2018,PD,0.075197353
Italy,Corporates - Of Which: Specialised Lending,2018-06,30/06/2018,PD,
Italy,Corporates - Of Which: SME,2018-06,30/06/2018,PD,0.114504322
